6;bunker;702.00;10.18;1485.00;3.73;0
6;bunker;570.00;15.20;1525.00;0.11;0
6;bunker;605.00;14.75;1463.00;2.78;0
6;bunker;551.00;15.20;1418.00;5.44;0
6;bunker;496.00;11.75;1532.00;2.17;0
6;bunker;565.00;15.18;1504.00;4.84;0
6;bunker;625.00;14.35;1471.00;1.23;0
6;bunker;556.00;10.45;1360.00;2.78;0
6;bunker;541.00;13.82;1500.00;0.62;0
6;bunker;578.00;14.85;1415.00;1.83;0
6;bunker;462.00;10.03;1511.00;5.95;0
6;bunker;475.00;11.70;1485.00;2.68;0
6;bunker;488.00;10.30;1517.00;3.90;0
6;bunker;637.00;16.55;1527.00;1.73;0
6;bunker;581.00;11.38;1357.00;4.40;0
6;bunker;605.00;16.05;1531.00;5.96;0
6;bunker;567.00;10.03;1354.00;2.34;0
6;bunker;452.00;9.90;1489.00;0.18;0
6;bunker;768.00;10.13;1526.00;1.39;0
6;bunker;494.00;10.07;1442.00;4.40;0
6;bunker;448.00;9.50;1499.00;0.79;0
6;bunker;460.00;9.70;1528.00;4.91;0
6;bunker;693.00;9.80;1474.00;0.18;0
6;bunker;484.00;9.50;1439.00;2.85;0
6;bunker;797.00;9.60;1534.00;0.69;0
6;bunker;809.00;9.50;1534.00;1.90;0
6;bunker;481.00;9.50;1440.00;4.91;0
6;bunker;704.00;9.50;1469.00;1.29;0
6;bunker;645.00;9.65;1435.00;3.96;0
6;bunker;575.00;9.65;1341.00;0.34;0
6;bunker;597.00;9.55;1330.00;3.36;0
6;coastal_bunker;672.00;9.50;1472.00;0.79;0
6;coastal_bunker;575.00;10.13;1354.00;-0.93;0
6;coastal_bunker;596.00;9.50;1335.00;-0.36;0
6;coastal_bunker;449.00;9.50;1483.00;-0.79;0
6;coastal_bunker;544.00;9.50;1356.00;1.01;0
6;coastal_bunker;698.00;9.50;1470.00;0.98;0
6;coastal_bunker;444.00;9.50;1520.00;-1.03;0
6;coastal_bunker;650.00;9.50;1438.00;-4.00;0
6;coastal_bunker;612.00;10.15;1375.00;1.11;0
6;coastal_bunker;471.00;9.50;1466.00;-1.89;0
6;coastal_bunker;452.00;9.50;1535.00;-1.11;0
6;coastal_bunker;651.00;9.50;1456.00;0.84;0
6;coastal_bunker;445.00;9.55;1516.00;-1.57;0
6;coastal_bunker;596.00;9.50;1329.00;-1.57;0
6;coastal_bunker;494.00;9.50;1412.00;-1.85;0
6;coastal_bunker;478.00;9.50;1432.00;-1.43;0
6;coastal_bunker;455.00;9.50;1494.00;-1.11;0
6;coastal_bunker;471.00;9.50;1471.00;-0.32;0
6;coastal_bunker;715.00;9.50;1477.00;0.84;0
6;coastal_bunker;724.00;9.82;1486.00;-0.09;0
6;coastal_bunker;565.00;9.50;1353.00;-1.57;0
6;coastal_bunker;812.00;9.50;1535.00;-1.57;0
6;coastal_bunker;780.00;9.65;1532.00;0.93;0
6;coastal_bunker;491.00;9.50;1442.00;-1.57;0
6;coastal_bunker;804.00;9.50;1533.00;1.25;0
6;coastal_bunker;480.00;9.50;1440.00;-1.57;0
6;coastal_bunker;754.00;9.50;1505.00;0.79;0
6;coastal_bunker;704.00;9.50;1469.00;-1.57;0
6;coastal_bunker;486.00;9.50;1442.00;-1.57;0
6;coastal_bunker;644.00;9.50;1434.00;-1.57;0
6;coastal_bunker;577.00;9.50;1342.00;-2.36;0
6;coastal_bunker;447.00;9.50;1500.00;-1.57;0
6;coastal_bunker;487.00;9.50;1475.00;-1.44;0
6;dockyard;593.00;10.13;1343.00;-0.36;0
6;anti_air_building;575.00;16.05;1471.00;4.10;0
6;anti_air_building;623.00;14.50;1471.00;0.48;0
6;anti_air_building;556.00;15.32;1420.00;3.15;0
6;synthetic_refinery;561.00;14.95;1513.00;6.16;0
6;fuel_silo;575.00;15.15;1518.00;1.09;0
6;radar_station;627.00;12.45;1432.00;5.84;0
6;rocket_site;518.00;9.73;1384.00;0.49;0
6;nuclear_reactor;669.00;13.15;1492.00;4.61;0
10;arms_factory;2348.00;9.68;1526.00;2.92;0
10;arms_factory;2370.00;9.70;1440.00;5.58;0
10;arms_factory;2435.00;9.70;1349.00;1.96;0
10;arms_factory;2281.00;9.70;1335.00;4.98;0
10;arms_factory;2427.00;9.70;1350.00;6.19;0
10;arms_factory;2429.00;9.70;1373.00;4.03;0
10;industrial_complex;2145.00;9.60;1511.00;0.41;0
10;industrial_complex;2145.00;9.60;1515.00;1.97;0
10;industrial_complex;2407.00;9.70;1459.00;4.63;0
10;industrial_complex;2150.00;9.63;1517.00;2.47;0
10;industrial_complex;2354.00;9.70;1487.00;5.14;0
10;industrial_complex;2384.00;9.70;1481.00;0.41;0
10;air_base;2054.00;9.70;1451.00;4.54;0
10;naval_base;2411.00;9.50;1489.00;0.49;13184
10;naval_base;2096.00;9.50;1515.00;-1.89;11819
10;naval_base;2224.00;9.50;1471.00;1.16;13873
10;naval_base;2325.00;9.50;1467.00;-0.55;12588
10;naval_base;2371.00;9.53;1381.00;-2.98;13087
10;naval_base;2383.00;9.50;1388.00;0.00;13087
10;naval_base;2344.00;9.50;1466.00;-1.30;13616
10;naval_base;2150.00;9.57;1523.00;-3.46;13860
10;naval_base;2167.00;9.53;1505.00;-3.52;13718
10;naval_base;2132.00;9.50;1498.00;-0.79;13528
10;naval_base;2113.00;9.50;1519.00;-0.79;13528
10;naval_base;2401.00;9.55;1518.00;1.50;11798
10;naval_base;2421.00;9.50;1426.00;-4.39;11909
10;naval_base;2102.00;9.50;1523.00;0.00;11819
10;naval_base;2110.00;9.50;1521.00;0.00;13528
10;naval_base;2147.00;9.60;1528.00;-3.73;13860
10;naval_base;2156.00;9.50;1496.00;-0.17;11743
10;naval_base;2412.00;9.57;1460.00;1.34;13535
10;naval_base;2059.00;9.50;1451.00;1.57;13140
10;naval_base;2373.00;9.50;1388.00;-1.57;13087
10;naval_base;2405.00;9.50;1376.00;-2.17;13087
10;naval_base;2119.00;9.50;1512.00;-0.79;13528
10;naval_base;2087.00;9.50;1523.00;-0.32;11819
10;naval_base;2047.00;9.55;1464.00;-4.04;13246
10;naval_base;2040.00;9.50;1443.00;-1.25;12569
10;naval_base;2369.00;9.50;1394.00;0.90;13087
10;naval_base;2099.00;9.60;1524.00;0.46;11819
10;naval_base;2312.00;9.50;1453.00;-1.57;12588
10;naval_base;2054.00;9.53;1447.00;0.46;13181
10;naval_base;2132.00;9.50;1501.00;-0.12;13528
10;naval_base;2349.00;9.50;1530.00;-2.06;12687
10;naval_base;2329.00;9.50;1463.00;-0.79;12588
10;naval_base;2365.00;9.55;1385.00;-3.38;13087
10;naval_base;2143.00;9.60;1534.00;-4.47;13860
10;naval_base;2084.00;9.50;1534.00;-0.79;13139
10;naval_base;2115.00;9.50;1523.00;-0.79;13528
10;naval_base;2113.00;9.50;1523.00;0.38;13528
10;naval_base;2085.00;9.50;1535.00;-2.03;13139
10;bunker;2410.00;9.70;1345.00;3.73;0
10;bunker;2346.00;10.30;1390.00;3.83;0
10;bunker;2339.00;10.10;1377.00;1.67;0
10;bunker;2379.00;9.70;1477.00;4.33;0
10;bunker;2399.00;9.70;1415.00;0.71;0
10;bunker;2363.00;9.70;1430.00;3.73;0
10;bunker;2270.00;9.73;1332.00;0.11;0
10;bunker;2374.00;9.70;1341.00;2.78;0
10;bunker;2401.00;9.60;1375.00;5.44;0
10;bunker;2399.00;9.60;1400.00;2.17;0
10;bunker;2408.00;9.70;1451.00;4.84;0
10;bunker;2431.00;9.80;1308.00;1.23;0
10;bunker;2368.00;9.70;1337.00;2.78;0
10;bunker;2291.00;9.70;1349.00;0.62;0
10;bunker;2363.00;9.70;1501.00;1.83;0
10;bunker;2038.00;9.70;1452.00;5.95;0
10;bunker;2392.00;9.70;1518.00;2.68;0
10;bunker;2137.00;9.60;1509.00;3.90;0
10;bunker;2144.00;9.60;1514.00;1.73;0
10;bunker;2159.00;9.65;1503.00;4.40;0
10;bunker;2414.00;9.70;1432.00;5.96;0
10;bunker;2400.00;9.70;1508.00;2.34;0
10;bunker;2349.00;9.70;1337.00;0.18;0
10;bunker;2359.00;9.70;1503.00;1.39;0
10;bunker;2124.00;9.60;1520.00;4.40;0
10;bunker;2211.00;9.70;1481.00;0.79;0
10;bunker;2258.00;10.32;1346.00;4.91;0
10;bunker;2122.00;9.70;1508.00;0.18;0
10;bunker;2049.00;9.80;1454.00;2.85;0
10;bunker;2128.00;9.60;1527.00;0.69;0
10;bunker;2124.00;9.60;1531.00;1.90;0
10;bunker;2057.00;9.70;1451.00;4.91;0
10;bunker;2142.00;9.60;1527.00;1.29;0
10;bunker;2131.00;9.60;1531.00;3.96;0
10;bunker;2151.00;9.60;1509.00;0.34;0
10;bunker;2315.00;9.70;1342.00;3.36;0
10;bunker;2117.00;9.68;1523.00;4.57;0
10;bunker;2101.00;9.60;1529.00;2.41;0
10;bunker;2102.00;9.55;1515.00;0.25;0
10;bunker;2142.00;9.60;1518.00;0.35;0
10;bunker;2086.00;9.68;1528.00;4.47;0
10;bunker;2135.00;9.60;1531.00;0.85;0
10;bunker;2048.00;9.70;1457.00;3.87;0
10;bunker;2120.00;9.60;1533.00;5.08;0
10;bunker;2138.00;9.60;1531.00;2.92;0
10;bunker;2138.00;9.60;1528.00;5.58;0
10;bunker;2114.00;9.60;1530.00;0.86;0
10;bunker;2106.00;9.60;1527.00;3.52;0
10;bunker;2096.00;9.63;1525.00;1.36;0
10;bunker;2085.00;9.53;1528.00;4.03;0
10;bunker;2092.00;9.60;1528.00;5.59;0
10;bunker;2089.00;9.60;1531.00;3.42;0
10;bunker;2105.00;9.60;1533.00;4.64;0
10;bunker;2110.00;9.60;1533.00;2.48;0
10;bunker;2096.00;9.60;1534.00;4.03;0
10;bunker;2126.00;9.60;1534.00;0.41;0
10;bunker;2330.00;9.53;1464.00;3.08;0
10;bunker;2116.00;9.60;1534.00;0.92;0
10;bunker;2117.00;9.50;1514.00;1.02;0
10;bunker;2311.00;9.50;1454.00;5.15;0
10;bunker;2370.00;9.50;1388.00;2.98;0
10;coastal_bunker;2422.00;9.50;1424.00;1.01;0
10;coastal_bunker;2400.00;9.50;1398.00;-4.65;0
10;coastal_bunker;2326.00;9.53;1502.00;-1.74;0
10;coastal_bunker;2085.00;9.50;1527.00;-1.57;0
10;coastal_bunker;2329.00;9.50;1463.00;-0.79;0
10;coastal_bunker;2414.00;9.57;1446.00;1.34;0
10;coastal_bunker;2343.00;9.50;1461.00;-1.30;0
10;coastal_bunker;2315.00;9.50;1453.00;-1.57;0
10;coastal_bunker;2064.00;9.68;1456.00;1.57;0
10;coastal_bunker;2201.00;9.57;1490.00;-3.93;0
10;coastal_bunker;2138.00;9.50;1496.00;0.27;0
10;coastal_bunker;2147.00;9.50;1532.00;-3.73;0
10;coastal_bunker;2387.00;9.50;1380.00;-2.98;0
10;coastal_bunker;2343.00;9.57;1522.00;-2.06;0
10;coastal_bunker;2371.00;9.55;1388.00;-1.57;0
10;coastal_bunker;2426.00;9.50;1391.00;-3.14;0
10;coastal_bunker;2361.00;9.50;1393.00;0.90;0
10;coastal_bunker;2058.00;9.53;1450.00;1.57;0
10;coastal_bunker;2105.00;9.53;1521.00;0.00;0
10;coastal_bunker;2115.00;9.57;1521.00;-0.79;0
10;coastal_bunker;2155.00;9.68;1515.00;1.57;0
10;coastal_bunker;2143.00;9.55;1497.00;-0.17;0
10;coastal_bunker;2413.00;9.50;1510.00;-3.93;0
10;coastal_bunker;2144.00;9.57;1535.00;-4.47;0
10;coastal_bunker;2409.00;9.50;1533.00;-4.29;0
10;coastal_bunker;2084.00;9.50;1533.00;-0.79;0
10;coastal_bunker;2043.00;9.55;1463.00;-2.36;0
10;coastal_bunker;2105.00;9.65;1514.00;1.33;0
10;coastal_bunker;2173.00;9.50;1493.00;0.69;0
10;coastal_bunker;2099.00;9.50;1522.00;0.46;0
10;coastal_bunker;2119.00;9.50;1502.00;-0.79;0
10;coastal_bunker;2036.00;9.50;1459.00;-1.25;0
10;coastal_bunker;2358.00;9.53;1389.00;-3.38;0
10;coastal_bunker;2121.00;9.50;1512.00;-0.79;0
10;coastal_bunker;2115.00;9.50;1523.00;-0.79;0
10;coastal_bunker;2102.00;9.50;1524.00;0.00;0
10;coastal_bunker;2085.00;9.50;1535.00;-2.03;0
10;coastal_bunker;2113.00;9.50;1523.00;0.38;0
10;dockyard;2148.00;9.53;1527.00;-3.73;0
10;anti_air_building;2206.00;9.65;1481.00;2.27;0
10;anti_air_building;2155.00;9.70;1506.00;0.11;0
10;anti_air_building;2354.00;9.88;1386.00;2.78;0
10;synthetic_refinery;2146.00;9.60;1509.00;4.34;0
10;fuel_silo;2339.00;9.70;1475.00;2.17;0
10;radar_station;2222.00;9.50;1470.00;5.81;0
10;rocket_site;2043.00;9.70;1462.00;0.12;0
10;nuclear_reactor;2409.00;9.70;1475.00;2.78;0
17;arms_factory;154.00;10.10;1432.00;2.48;0
17;arms_factory;190.00;11.23;1277.00;5.14;0
17;arms_factory;145.00;10.38;1194.00;2.98;0
17;arms_factory;178.00;11.68;1222.00;4.19;0
17;arms_factory;248.00;10.65;1400.00;0.92;0
17;arms_factory;157.00;10.40;1479.00;3.59;0
17;industrial_complex;68.00;9.70;1421.00;6.25;0
17;industrial_complex;122.00;10.50;1202.00;2.64;0
17;industrial_complex;171.00;10.90;1306.00;5.65;0
17;industrial_complex;114.00;10.00;1417.00;2.04;0
17;industrial_complex;157.00;10.10;1444.00;4.70;0
17;industrial_complex;124.00;11.10;1232.00;2.54;0
17;air_base;92.00;10.60;1189.00;4.10;0
17;naval_base;191.00;9.50;1470.00;-3.68;13598
17;naval_base;70.00;9.50;1485.00;-1.77;13763
17;naval_base;87.00;9.50;1376.00;-0.67;13482
17;naval_base;260.00;9.50;1436.00;-1.35;13129
17;naval_base;112.00;9.68;1503.00;-3.64;12044
17;naval_base;68.00;9.50;1441.00;-1.85;12148
17;naval_base;54.00;10.32;1270.00;-1.74;12575
17;naval_base;47.00;9.53;1331.00;-3.24;13900
17;naval_base;192.00;9.50;1188.00;1.14;13773
17;naval_base;68.00;9.50;1464.00;-1.57;12977
17;naval_base;147.00;9.60;1498.00;-4.33;11971
17;naval_base;367.00;9.50;1255.00;0.52;12412
17;naval_base;301.00;9.50;1234.00;0.00;13697
17;naval_base;229.00;9.75;1408.00;-2.28;13084
17;naval_base;82.00;9.50;1356.00;-2.11;13482
17;naval_base;80.00;9.50;1400.00;-0.46;11688
17;naval_base;257.00;9.50;1234.00;1.11;12455
17;naval_base;199.00;9.53;1197.00;1.00;13773
17;naval_base;399.00;9.50;1264.00;1.49;11810
17;naval_base;352.00;9.60;1241.00;1.17;12693
17;naval_base;316.00;9.50;1233.00;0.00;12936
17;naval_base;51.00;9.50;1285.00;-1.11;12575
17;naval_base;261.00;9.50;1235.00;-0.22;12455
17;naval_base;61.00;9.57;1337.00;-2.27;13900
17;naval_base;175.00;9.68;1475.00;-3.50;11728
17;naval_base;56.00;9.50;1423.00;-2.11;12148
17;naval_base;93.00;9.55;1507.00;-3.14;13281
17;naval_base;65.00;9.50;1340.00;-1.41;13900
17;naval_base;208.00;9.50;1424.00;-2.85;13768
17;naval_base;203.00;9.50;1202.00;1.19;13773
17;naval_base;50.00;10.53;1252.00;-2.79;12575
17;naval_base;232.00;9.70;1223.00;0.83;13773
17;naval_base;193.00;9.68;1447.00;-4.25;12829
17;naval_base;198.00;9.82;1421.00;-3.14;13768
17;naval_base;43.00;9.50;1270.00;-1.57;12575
17;naval_base;249.00;9.98;1417.00;-2.50;13129
17;naval_base;155.00;9.73;1492.00;-3.93;11728
17;naval_base;53.00;9.50;1367.00;-1.57;12878
17;naval_base;34.00;9.50;1356.00;-1.25;13457
17;naval_base;34.00;9.50;1365.00;-1.57;12403
17;bunker;102.00;10.60;1193.00;0.85;0
17;bunker;204.00;10.50;1417.00;3.87;0
17;bunker;186.00;9.90;1424.00;5.08;0
17;bunker;259.00;11.05;1394.00;2.92;0
17;bunker;239.00;11.50;1280.00;5.58;0
17;bunker;73.00;10.90;1198.00;0.86;0
17;bunker;70.00;10.20;1151.00;3.52;0
17;bunker;223.00;11.80;1283.00;1.36;0
17;bunker;96.00;11.18;1241.00;4.03;0
17;bunker;228.00;10.20;1218.00;5.59;0
17;bunker;201.00;11.10;1223.00;3.42;0
17;bunker;197.00;10.90;1318.00;4.64;0
17;bunker;139.00;10.00;1429.00;2.48;0
17;bunker;324.00;10.65;1262.00;4.03;0
17;bunker;179.00;10.20;1471.00;0.41;0
17;bunker;209.00;10.90;1373.00;3.08;0
17;bunker;173.00;10.93;1294.00;0.92;0
17;bunker;116.00;10.30;1355.00;1.02;0
17;bunker;84.00;12.60;1259.00;5.15;0
17;bunker;226.00;11.60;1331.00;2.98;0
17;bunker;84.00;10.23;1499.00;4.54;0
17;bunker;134.00;9.65;1342.00;0.92;0
17;bunker;235.00;11.73;1298.00;3.59;0
17;bunker;167.00;11.40;1184.00;1.43;0
17;bunker;146.00;10.10;1452.00;1.53;0
17;bunker;159.00;11.05;1229.00;5.65;0
17;bunker;240.00;11.20;1360.00;2.04;0
17;bunker;143.00;10.95;1216.00;4.70;0
17;bunker;393.00;9.60;1260.00;6.26;0
17;bunker;218.00;10.40;1404.00;4.10;0
17;bunker;259.00;11.78;1263.00;0.48;0
17;bunker;58.00;11.65;1273.00;3.15;0
17;bunker;118.00;10.30;1495.00;6.16;0
17;bunker;67.00;11.60;1255.00;1.09;0
17;bunker;200.00;10.70;1410.00;5.22;0
17;bunker;244.00;10.57;1400.00;0.49;0
17;bunker;52.00;9.70;1299.00;4.61;0
17;bunker;203.00;11.23;1359.00;5.82;0
17;bunker;226.00;11.38;1254.00;3.66;0
17;bunker;112.00;10.30;1163.00;5.22;0
17;bunker;109.00;9.82;1456.00;1.60;0
17;bunker;114.00;11.20;1250.00;5.72;0
17;bunker;147.00;10.60;1332.00;2.10;0
17;bunker;132.00;10.40;1494.00;3.66;0
17;bunker;156.00;10.95;1263.00;0.04;0
17;bunker;150.00;10.60;1480.00;4.17;0
17;bunker;155.00;10.60;1357.00;5.38;0
17;bunker;78.00;10.00;1338.00;2.11;0
17;bunker;262.00;10.65;1416.00;4.78;0
17;bunker;139.00;10.32;1385.00;1.16;0
17;bunker;120.00;10.32;1307.00;2.71;0
17;bunker;133.00;10.60;1217.00;0.55;0
17;bunker;293.00;10.98;1254.00;4.68;0
17;bunker;117.00;9.85;1441.00;5.89;0
17;bunker;154.00;10.70;1293.00;2.62;0
17;bunker;152.00;10.70;1307.00;5.28;0
17;bunker;245.00;10.43;1351.00;1.67;0
17;bunker;73.00;9.68;1471.00;4.33;0
17;bunker;167.00;10.50;1377.00;1.07;0
17;bunker;176.00;10.00;1456.00;2.27;0
17;bunker;187.00;10.45;1404.00;0.11;0
17;bunker;61.00;10.98;1189.00;2.78;0
17;bunker;165.00;10.95;1178.00;4.34;0
17;bunker;350.00;10.50;1266.00;2.17;0
17;bunker;100.00;10.20;1355.00;4.84;0
17;bunker;258.00;10.25;1423.00;0.12;0
17;bunker;157.00;10.93;1271.00;2.78;0
17;bunker;63.00;9.70;1426.00;0.62;0
17;bunker;82.00;10.82;1221.00;1.83;0
17;bunker;238.00;10.98;1242.00;4.85;0
17;bunker;199.00;11.50;1340.00;1.23;0
17;bunker;214.00;9.70;1211.00;5.35;0
17;bunker;220.00;10.00;1412.00;0.28;0
17;bunker;98.00;10.60;1187.00;3.29;0
17;bunker;108.00;9.80;1446.00;1.13;0
17;bunker;210.00;11.38;1243.00;2.34;0
17;bunker;127.00;10.10;1461.00;0.18;0
17;bunker;287.00;11.00;1266.00;1.74;0
17;bunker;125.00;10.10;1418.00;4.40;0
17;bunker;137.00;11.10;1227.00;0.79;0
17;bunker;150.00;11.48;1272.00;4.91;0
17;bunker;187.00;10.90;1313.00;5.01;0
17;bunker;160.00;10.25;1402.00;2.85;0
17;bunker;275.00;10.25;1244.00;5.52;0
17;bunker;268.00;10.78;1367.00;0.79;0
17;bunker;198.00;11.45;1260.00;4.91;0
17;bunker;138.00;10.05;1411.00;1.29;0
17;bunker;164.00;10.95;1252.00;5.42;0
17;bunker;175.00;11.03;1196.00;5.52;0
17;bunker;94.00;9.70;1308.00;3.36;0
17;bunker;188.00;11.00;1380.00;6.03;0
17;bunker;94.00;10.75;1173.00;2.41;0
17;bunker;97.00;9.53;1324.00;3.96;0
17;bunker;96.00;9.80;1424.00;1.81;0
17;bunker;173.00;10.10;1425.00;3.02;0
17;bunker;71.00;9.70;1413.00;0.85;0
17;bunker;118.00;10.40;1275.00;3.87;0
17;bunker;125.00;10.55;1289.00;5.08;0
17;bunker;98.00;9.60;1324.00;2.92;0
17;bunker;150.00;10.50;1197.00;4.48;0
17;bunker;66.00;9.80;1308.00;0.86;0
17;bunker;207.00;11.78;1301.00;3.52;0
17;bunker;344.00;9.93;1241.00;1.36;0
17;bunker;146.00;10.40;1368.00;2.92;0
17;bunker;63.00;9.80;1326.00;5.59;0
17;bunker;117.00;10.63;1213.00;1.97;0
17;bunker;59.00;10.20;1228.00;6.09;0
17;bunker;62.00;11.00;1182.00;1.37;0
17;bunker;171.00;10.60;1365.00;4.03;0
17;bunker;75.00;12.00;1285.00;1.87;0
17;bunker;135.00;10.43;1497.00;3.09;0
17;bunker;266.00;10.75;1343.00;6.10;0
17;bunker;68.00;9.70;1427.00;2.48;0
17;bunker;74.00;9.78;1477.00;5.15;0
17;bunker;99.00;9.90;1403.00;0.42;0
17;bunker;166.00;9.78;1476.00;4.54;0
17;bunker;105.00;10.05;1376.00;5.76;0
17;bunker;80.00;9.65;1446.00;3.59;0
17;bunker;50.00;10.93;1251.00;0.33;0
17;bunker;277.00;10.60;1358.00;1.53;0
17;bunker;78.00;12.60;1262.00;5.65;0
17;bunker;42.00;9.70;1327.00;2.04;0
17;bunker;95.00;10.00;1383.00;5.06;0
17;bunker;186.00;11.03;1274.00;6.26;0
17;bunker;90.00;10.60;1205.00;4.10;0
17;bunker;129.00;10.00;1251.00;0.48;0
17;bunker;279.00;10.60;1353.00;2.04;0
17;bunker;175.00;10.90;1321.00;4.71;0
17;bunker;90.00;9.70;1370.00;2.55;0
17;bunker;110.00;11.00;1227.00;2.65;0
17;bunker;256.00;10.45;1341.00;0.49;0
17;bunker;361.00;9.75;1252.00;4.61;0
17;bunker;94.00;10.90;1228.00;5.82;0
17;bunker;181.00;11.78;1213.00;2.55;0
17;bunker;169.00;11.50;1222.00;5.22;0
17;bunker;275.00;11.68;1389.00;1.60;0
17;bunker;276.00;11.40;1373.00;4.27;0
17;bunker;50.00;10.20;1210.00;1.00;0
17;bunker;49.00;10.88;1162.00;3.66;0
17;bunker;100.00;10.10;1151.00;0.05;0
17;bunker;40.00;9.50;1270.00;2.71;0
17;bunker;52.00;9.55;1365.00;5.73;0
17;bunker;45.00;9.70;1365.00;2.11;0
17;bunker;37.00;9.50;1365.00;4.78;0
17;bunker;215.00;9.50;1262.00;2.61;0
17;bunker;290.00;9.70;1220.00;2.72;0
17;bunker;218.00;9.68;1458.00;0.56;0
17;bunker;270.00;9.70;1488.00;3.22;0
17;bunker;266.00;9.53;1494.00;4.78;0
17;bunker;260.00;9.60;1532.00;1.16;0
17;bunker;239.00;9.60;1531.00;5.28;0
17;bunker;213.00;9.60;1516.00;0.21;0
17;bunker;185.00;9.60;1531.00;3.23;0
17;bunker;206.00;9.60;1526.00;1.07;0
17;bunker;231.00;9.60;1508.00;3.73;0
17;bunker;172.00;9.70;1526.00;0.11;0
17;bunker;215.00;9.60;1510.00;1.67;0
17;bunker;177.00;9.55;1515.00;5.80;0
17;bunker;117.00;9.50;1516.00;0.72;0
17;bunker;66.00;9.70;1532.00;4.84;0
17;bunker;82.00;9.55;1534.00;0.12;0
17;bunker;30.00;9.68;1500.00;2.78;0
17;bunker;2.00;9.53;1517.00;5.45;0
17;bunker;57.00;9.50;1468.00;2.19;0
17;bunker;200.00;9.50;1428.00;4.85;0
17;bunker;278.00;9.50;1532.00;1.23;0
17;bunker;328.00;9.50;1360.00;5.35;0
17;bunker;409.00;9.50;1279.00;5.45;0
17;coastal_bunker;182.00;9.50;1176.00;1.14;0
17;coastal_bunker;238.00;9.57;1229.00;-0.38;0
17;coastal_bunker;193.00;9.57;1440.00;-4.25;0
